Theft Status,Occurrence Hour,Occurrence Month,Premises Type,Bike Cost
1,17,8,Outdoors,500
1,19,8,Outdoors,0
1,9,8,Residential,800
1,7,8,Outdoors,400
1,22,8,Residential,700
1,7,8,Outdoors,1000
1,16,8,Residential,800
1,8,8,Other,2000
1,15,8,Residential,500
1,23,8,Residential,400
1,6,5,Residential,2000
1,23,8,Other,150
1,9,8,Outdoors,500
1,23,8,Other,150
1,20,8,Outdoors,600
1,17,8,Outdoors,50
1,9,8,Residential,925
1,0,7,Outdoors,200
1,9,8,Outdoors,1200
1,17,8,Other,150
1,7,8,Outdoors,35
1,5,8,Outdoors,1500
1,23,8,Residential,563.869995117188
1,19,8,Residential,0
1,8,8,Outdoors,500
1,9,8,Outdoors,750
1,21,8,Residential,500
1,7,8,Outdoors,400
1,10,8,Outdoors,1500
1,17,8,Outdoors,350
1,18,8,Residential,326.570007324219
1,14,8,Outdoors,160
1,0,6,Residential,800
1,17,8,Residential,259.890014648438
1,17,8,Other,1200
1,2,8,Outdoors,0
1,8,8,Outdoors,100
1,14,8,Outdoors,50
1,14,8,Outdoors,150
1,19,8,Outdoors,400
1,11,7,Residential,800
1,8,8,Outdoors,200
1,13,7,Residential,359.989990234375
1,14,8,Outdoors,0
1,5,8,Outdoors,120
1,18,8,Residential,1650
1,17,8,Residential,1500
1,21,8,Residential,500
1,5,8,Other,200
1,5,8,Other,400
1,12,8,Outdoors,0
1,19,8,Outdoors,500
1,5,8,Other,1000
1,12,8,Residential,200
1,12,8,Residential,200
1,5,8,Residential,150
1,11,3,Residential,500
1,13,8,Residential,900
1,11,3,Residential,2000
1,19,8,Outdoors,1000
1,13,8,Other,900
1,14,8,Outdoors,220
1,20,8,Other,1000
1,23,8,Residential,1200
1,8,8,Other,375
1,12,8,Residential,450
1,6,8,Residential,0
1,18,8,Outdoors,500
1,8,8,Outdoors,650
1,11,8,Outdoors,400
1,1,8,Residential,2200
1,12,8,Residential,2000
1,12,8,Outdoors,500
1,14,8,Other,1000
1,19,8,Outdoors,799
1,12,7,Residential,0
1,18,6,Residential,600
1,23,8,Residential,600
1,11,8,Residential,1849
1,0,8,Residential,600
1,17,8,Residential,360
1,17,8,Residential,440
1,17,8,Residential,250
1,17,8,Residential,139.990005493164
1,11,8,Outdoors,2000
1,10,8,Residential,1500
1,22,8,Residential,1300
1,8,8,Outdoors,550
1,18,8,Residential,660
1,16,12,Outdoors,50
1,17,8,Outdoors,2200
1,23,8,Residential,0
1,16,8,Other,0
1,12,8,Residential,1149
1,12,7,Residential,200
1,20,8,Residential,750
1,20,8,Residential,1900
1,0,8,Residential,200
1,8,8,Other,900
1,8,8,Outdoors,0
1,12,8,Residential,799
1,11,8,Outdoors,0
1,8,8,Outdoors,400
1,8,8,Outdoors,699
1,1,8,Residential,160
1,21,8,Residential,400
1,13,8,Outdoors,2000
1,6,8,Outdoors,640
1,13,8,Other,250
1,22,8,Residential,900
1,9,8,Other,850
1,6,8,Outdoors,640
1,16,8,Residential,500
1,15,8,Residential,400
1,13,8,Residential,350
1,23,8,Residential,1900
1,7,8,Outdoors,1149
1,18,8,Residential,600
1,12,6,Residential,400
1,23,8,Residential,1200
1,13,8,Residential,350
1,15,8,Outdoors,400
1,11,8,Other,250
1,16,8,Outdoors,1000
1,10,8,Residential,650
1,0,8,Residential,659.989990234375
1,20,8,Outdoors,325
1,13,8,Residential,450
1,0,8,Other,669
1,23,8,Residential,100
1,21,8,Outdoors,2000
1,14,8,Residential,200
1,1,8,Outdoors,629.989990234375
1,20,8,Outdoors,700
1,17,6,Residential,1000
1,23,8,Residential,799.989990234375
1,1,8,Residential,1500
1,21,8,Residential,1800
1,18,8,Residential,150
1,8,8,Outdoors,250
1,2,7,Residential,950
1,8,8,Residential,95
1,23,8,Residential,1000
1,23,7,Residential,1014
1,8,8,Residential,800
1,10,8,Outdoors,750
1,0,8,Residential,400
1,17,8,Residential,198
1,19,8,Residential,550
1,23,8,Other,800
1,9,8,Other,400
1,21,8,Residential,800
1,0,8,Residential,1169
1,18,8,Residential,200
1,20,8,Residential,1100
1,6,8,Outdoors,115
1,22,8,Residential,706
1,23,8,Residential,1400
1,18,8,Other,1200
1,2,8,Residential,900
1,17,8,Outdoors,818
1,23,8,Residential,450
1,1,8,Residential,400
1,6,8,Residential,300
1,8,8,Outdoors,0
1,8,8,Outdoors,100
1,18,8,Residential,395
1,9,8,Outdoors,579.989990234375
1,14,8,Outdoors,500
1,20,8,Other,1600
1,14,8,Outdoors,1500
1,9,8,Residential,350
1,23,8,Residential,500
1,9,8,Residential,600
1,17,7,Residential,138
1,17,7,Residential,138
1,8,5,Residential,1500
1,8,5,Residential,1500
1,15,8,Residential,500
1,23,8,Residential,700
1,0,8,Residential,800
1,19,8,Outdoors,350
1,23,8,Residential,549
1,10,8,Other,850
1,17,7,Other,500
1,17,8,Residential,699
1,21,8,Other,700
1,18,8,Residential,500
1,18,8,Residential,1000
1,1,8,Residential,219.990005493164
1,18,8,Residential,500
1,6,8,Outdoors,400
1,0,8,Residential,0
1,20,8,Residential,1000
1,0,8,Residential,800
1,20,8,Other,2000
1,7,8,Residential,450
1,15,8,Outdoors,555
1,1,8,Other,1000
1,18,8,Residential,900
1,2,8,Residential,198
1,18,8,Outdoors,1200
1,19,8,Residential,300
1,4,8,Residential,336
1,19,8,Residential,800
1,2,7,Residential,200
1,7,8,Residential,100
1,12,8,Residential,400
1,23,8,Other,300
1,11,8,Residential,750
1,20,8,Other,300
1,9,8,Outdoors,225
1,6,8,Residential,300
1,3,8,Residential,500
1,13,8,Outdoors,1200
1,11,8,Residential,300
1,8,8,Residential,100
1,22,8,Other,0
1,22,8,Residential,550
1,23,8,Other,400
1,19,8,Residential,800
1,15,8,Outdoors,2000
1,7,8,Residential,1500
1,22,8,Other,0
1,0,8,Outdoors,1000
1,23,8,Other,200
1,18,8,Outdoors,600
1,23,8,Residential,500
1,21,7,Residential,650
1,10,8,Other,485
1,23,8,Residential,1000
1,3,8,Residential,2000
1,23,8,Residential,500
1,10,8,Other,485
1,1,8,Residential,800
1,9,8,Residential,0
1,21,8,Residential,300
1,0,8,Outdoors,800
1,1,8,Other,300
1,14,8,Outdoors,700
1,9,8,Other,70
1,1,8,Other,800
1,14,8,Outdoors,800
1,2,8,Residential,500
1,11,8,Outdoors,500
1,15,8,Outdoors,950
1,12,8,Other,0
1,11,8,Outdoors,529
1,22,8,Residential,600
1,1,8,Outdoors,1200
1,12,8,Outdoors,349.980010986328
1,15,8,Outdoors,800
1,7,8,Residential,600
1,21,8,Residential,300
1,23,8,Residential,700
1,1,8,Residential,450
1,1,8,Residential,995
1,23,8,Residential,600
1,11,8,Residential,660
1,19,8,Residential,759.989990234375
1,9,8,Outdoors,500
1,6,8,Outdoors,699.989990234375
1,11,8,Residential,2000
1,20,8,Residential,450
0,7,8,Outdoors,40
1,0,8,Other,900
1,17,8,Residential,1600
1,22,8,Outdoors,650
1,7,8,Residential,300
1,22,8,Residential,650
1,23,8,Residential,430
1,19,8,Outdoors,400
1,8,8,Residential,650
1,23,8,Residential,250
1,18,8,Other,2000
1,6,8,Residential,600
1,6,8,Residential,600
1,11,9,Outdoors,400
0,17,8,Other,1000
1,17,8,Other,900
1,13,8,Outdoors,700
1,20,9,Residential,350
1,6,8,Other,600
1,17,8,Residential,300
1,6,8,Other,600
1,19,9,Residential,100
1,0,9,Other,1200
1,6,9,Residential,800
1,19,9,Residential,250
1,16,8,Residential,282.429992675781
1,10,8,Residential,1500
1,0,9,Other,300
1,19,9,Outdoors,2000
1,17,8,Residential,560
1,5,9,Residential,800
1,17,9,Outdoors,225
1,11,8,Other,0
1,10,8,Residential,2000
1,0,9,Residential,1360
1,14,8,Other,1500
1,8,9,Outdoors,400
1,0,8,Residential,200
1,20,9,Outdoors,100
1,8,8,Residential,600
1,22,9,Residential,800
1,22,8,Outdoors,400
1,20,8,Residential,600
1,19,9,Outdoors,500
1,20,8,Residential,200
1,13,9,Other,1500
1,12,4,Residential,500
1,14,8,Other,800
1,20,8,Residential,2000
1,1,9,Residential,677
1,1,9,Residential,373
1,6,9,Residential,450
1,14,8,Other,1400
1,9,8,Outdoors,400
1,20,9,Residential,599
1,6,9,Residential,120
1,10,9,Residential,300
1,15,9,Residential,700
1,6,9,Residential,850
1,21,9,Other,377.989990234375
1,16,9,Outdoors,200
1,12,9,Residential,2000
1,8,9,Outdoors,770
1,3,9,Residential,500
1,20,9,Outdoors,150
1,17,9,Residential,0
1,19,9,Residential,500
1,22,9,Residential,750
1,20,9,Residential,700
1,12,9,Residential,1000
1,15,9,Other,50
1,0,8,Residential,500
1,19,9,Residential,2000
1,1,9,Residential,700
1,15,9,Residential,800
1,8,9,Outdoors,200
1,13,9,Outdoors,500
1,22,9,Residential,700
1,22,9,Residential,700
1,8,9,Outdoors,500
1,11,8,Residential,600
1,12,8,Residential,923.989990234375
1,0,9,Residential,1800
1,17,9,Residential,900
1,17,9,Residential,1200
1,13,9,Outdoors,1500
1,0,9,Residential,1500
1,17,9,Residential,850
1,17,9,Residential,950
1,21,9,Residential,849
1,0,9,Residential,1600
1,0,9,Residential,1600
1,21,9,Outdoors,2000
1,10,9,Residential,900
1,10,8,Outdoors,400
1,2,9,Residential,900
1,13,9,Residential,200
1,18,9,Other,1100
1,14,9,Outdoors,1097
1,3,9,Other,96
1,1,9,Residential,750
1,5,9,Outdoors,850
1,18,9,Outdoors,400
1,19,9,Outdoors,400
1,0,9,Outdoors,600
1,12,9,Outdoors,1500
1,19,9,Residential,800
1,1,9,Other,355
1,10,9,Outdoors,1000
1,20,8,Residential,400
1,19,9,Residential,800
1,7,9,Residential,550
1,16,9,Residential,1200
1,15,8,Residential,1400
1,23,7,Residential,600
1,19,9,Outdoors,1000
1,9,9,Outdoors,0
1,17,9,Residential,1200
1,17,9,Residential,930
1,11,9,Outdoors,600
1,22,8,Residential,100
1,18,9,Outdoors,900
1,20,9,Residential,800
1,19,9,Residential,500
1,11,9,Outdoors,600
1,16,9,Residential,900
1,22,9,Residential,900
1,8,9,Outdoors,699
1,11,9,Residential,400
1,13,9,Residential,700
1,17,9,Residential,507.480010986328
1,17,9,Residential,1000
1,21,9,Residential,700
1,10,9,Outdoors,1000
1,20,9,Other,1000
1,18,9,Residential,800
1,17,8,Residential,500
1,11,9,Outdoors,800
1,23,9,Residential,649
1,18,9,Residential,1050
1,0,9,Residential,1500
1,23,9,Residential,649
1,13,9,Other,900
1,23,9,Residential,659
1,10,9,Other,1600
1,18,9,Residential,800
1,18,9,Residential,750
1,17,9,Residential,100
1,20,9,Other,0
1,4,9,Residential,600
1,20,8,Residential,800
1,19,8,Outdoors,350
1,14,9,Residential,700
1,0,9,Residential,900
1,17,9,Residential,1100
1,20,9,Residential,800
1,20,9,Other,0
1,12,9,Residential,700
1,7,9,Outdoors,500
1,0,9,Outdoors,0
1,6,9,Residential,2000
1,16,9,Residential,200
1,15,9,Other,150
1,20,9,Residential,1000
1,12,9,Outdoors,500
1,17,9,Residential,1139.98999023438
1,20,9,Residential,500
1,20,9,Residential,1225
1,13,9,Outdoors,0
1,16,8,Residential,1000
1,8,9,Other,1250
1,6,9,Other,0
1,18,9,Other,50
1,20,9,Outdoors,500
1,2,9,Other,1550
1,13,9,Residential,150
1,17,9,Residential,219
1,22,9,Residential,2250
1,8,9,Residential,2270
1,19,9,Residential,900
1,18,9,Residential,1524
1,6,9,Other,0
1,7,9,Residential,600
1,12,9,Other,750
1,12,9,Other,750
1,18,7,Residential,2000
1,13,9,Other,600
1,7,9,Residential,339.989990234375
1,22,9,Residential,400
1,22,9,Residential,530
0,6,9,Residential,800
1,13,9,Residential,400
1,17,8,Residential,150
1,19,7,Residential,2000
1,18,9,Outdoors,300
1,13,9,Other,1500
1,14,8,Residential,0
1,9,9,Outdoors,130
1,12,9,Other,200
1,12,9,Outdoors,400
1,0,9,Residential,1000
1,0,9,Residential,700
1,23,5,Other,800
1,10,9,Residential,150
1,3,9,Outdoors,1500
1,17,9,Outdoors,650
1,16,9,Other,800
1,8,9,Outdoors,600
1,11,9,Outdoors,2000
1,23,9,Other,400
1,13,9,Other,500
1,20,9,Residential,500
1,4,9,Residential,560
1,0,7,Residential,450
1,9,9,Outdoors,750
1,7,9,Other,153
1,1,9,Residential,550
1,0,7,Residential,450
1,12,9,Other,1200
1,20,9,Residential,959.989990234375
1,18,9,Residential,350
1,22,9,Outdoors,300
1,12,6,Residential,700
1,8,9,Residential,750
1,20,9,Residential,1400
1,19,9,Residential,600
1,9,9,Outdoors,500
1,11,9,Residential,400
1,21,9,Residential,192.080001831055
1,12,9,Residential,150
1,11,9,Outdoors,1650
1,20,9,Other,650
1,12,9,Residential,150
1,23,9,Residential,600
1,7,9,Residential,0
1,11,9,Residential,1000
1,2,9,Other,150
1,16,9,Residential,120
1,12,9,Residential,125
1,13,9,Residential,500
1,19,9,Residential,1152.58996582031
1,16,9,Residential,1000
1,12,9,Outdoors,500
1,10,9,Residential,779.700012207031
1,21,9,Residential,400
1,21,9,Residential,500
1,7,9,Other,2000
1,11,9,Outdoors,120
0,0,9,Residential,500
1,17,9,Outdoors,1000
1,13,9,Residential,900
1,12,9,Outdoors,250
1,12,9,Residential,1300
1,5,8,Outdoors,1200
1,0,9,Residential,300
1,20,9,Outdoors,465
1,17,9,Outdoors,800
1,17,8,Other,500
1,10,9,Outdoors,375
1,23,9,Other,350
1,8,9,Residential,1700
1,21,9,Residential,1200
1,23,9,Outdoors,0
1,23,9,Residential,1600
1,9,9,Outdoors,500
1,5,9,Residential,500
1,21,9,Residential,500
1,17,9,Outdoors,350
1,9,9,Other,350
1,8,9,Residential,1000
1,9,9,Outdoors,600
1,13,9,Outdoors,1000
1,8,9,Residential,500
1,22,9,Outdoors,1200
1,22,8,Other,1850
1,13,9,Residential,1700
1,18,6,Residential,650
1,22,9,Residential,500
1,11,9,Outdoors,1300
1,8,9,Outdoors,400
1,17,9,Outdoors,400
1,7,9,Outdoors,2000
1,17,9,Outdoors,200
1,20,9,Outdoors,225.979995727539
1,21,9,Residential,100
1,1,9,Residential,800
1,0,9,Residential,380
1,21,6,Other,768.390014648438
1,22,9,Residential,750
1,17,9,Residential,50
1,17,9,Outdoors,500
1,12,9,Outdoors,507
1,1,9,Residential,1000
1,21,9,Outdoors,400
1,5,9,Residential,500
1,8,9,Outdoors,1000
1,15,9,Outdoors,250
1,10,9,Outdoors,120
1,18,9,Outdoors,403
1,18,9,Outdoors,439
1,5,9,Residential,500
1,17,9,Outdoors,250
1,8,9,Outdoors,1400
1,19,9,Residential,600
1,8,9,Residential,220
1,7,9,Other,700
1,23,9,Other,1000
1,19,9,Outdoors,500
1,15,9,Residential,750
1,6,9,Outdoors,190
1,1,9,Residential,800
1,23,9,Residential,1500
1,1,9,Other,500
1,20,9,Residential,1150
1,6,7,Outdoors,400
1,8,9,Residential,1800
1,20,9,Residential,500
1,10,9,Outdoors,1135
1,18,9,Outdoors,700
1,14,9,Outdoors,200
1,18,9,Outdoors,0
1,7,9,Residential,250
1,11,9,Outdoors,0
1,7,9,Outdoors,919
1,7,9,Outdoors,1350
1,22,9,Residential,400
1,17,9,Residential,500
1,9,9,Residential,200
1,21,7,Residential,400
1,10,10,Outdoors,500
1,12,10,Residential,1000
1,7,10,Residential,1000
1,6,9,Residential,350
1,18,9,Residential,1000
1,16,9,Outdoors,500
1,19,9,Outdoors,300
1,9,10,Residential,790
1,17,9,Residential,2000
1,8,10,Outdoors,130
1,22,10,Other,300
1,22,10,Other,2000
1,18,10,Outdoors,903.989990234375
1,10,9,Outdoors,600
1,17,10,Residential,750
1,7,10,Residential,400
1,10,10,Outdoors,400
1,17,9,Outdoors,1000
1,22,10,Other,400
1,13,10,Outdoors,500
1,3,10,Residential,600
1,6,10,Outdoors,500
1,0,10,Other,250
1,22,9,Outdoors,500
1,19,10,Residential,1200
1,1,10,Residential,200
1,21,10,Residential,600
1,9,10,Outdoors,105
1,13,9,Residential,0
1,18,10,Residential,2299
1,7,10,Outdoors,659
1,6,10,Outdoors,350
1,0,10,Residential,1200
1,0,10,Outdoors,200
1,22,10,Residential,500
1,13,9,Residential,0
1,2,10,Residential,120
1,5,10,Residential,800
1,22,10,Residential,359
1,11,10,Residential,750
1,8,9,Residential,0
1,11,10,Residential,750
1,16,10,Residential,850
1,1,10,Residential,450
1,19,10,Outdoors,400
1,13,10,Residential,600
1,9,10,Residential,180
1,1,10,Other,300
1,10,10,Residential,700
1,14,10,Residential,700
1,17,10,Residential,850
1,21,10,Outdoors,350
1,23,10,Other,1000
1,8,9,Residential,500
1,9,10,Residential,549
1,1,10,Residential,550
1,12,10,Outdoors,200
1,18,10,Residential,450
1,19,10,Residential,550
1,19,10,Outdoors,800
1,0,10,Residential,409
1,15,10,Residential,200
1,23,10,Other,200
1,9,10,Outdoors,800
1,8,10,Residential,200
1,10,10,Other,600
1,22,10,Other,700
1,12,10,Residential,500
1,15,10,Residential,200
1,14,10,Residential,600
1,8,10,Outdoors,800
1,9,10,Outdoors,300
1,18,10,Residential,75
1,9,10,Residential,700
1,20,10,Residential,235
1,5,10,Residential,1200
1,18,10,Residential,400
1,21,9,Residential,900
1,17,9,Other,300
1,0,10,Residential,2000
1,18,10,Residential,75
1,22,10,Other,1500
1,21,10,Other,750
1,3,10,Residential,0
1,20,10,Residential,200
1,11,10,Residential,220
1,0,10,Residential,950
1,9,10,Other,800
1,9,10,Other,800
1,8,9,Residential,850
1,9,10,Residential,850
1,19,10,Other,1650
1,6,10,Residential,2316
1,22,10,Other,950
1,15,10,Residential,900
1,14,10,Outdoors,500
1,2,10,Residential,700
1,2,10,Residential,1000
1,2,10,Residential,1000
1,14,10,Residential,300
1,15,10,Outdoors,750
1,19,10,Other,2000
1,8,10,Other,350
1,17,10,Residential,1199
1,21,10,Residential,800
1,21,10,Outdoors,700
1,22,10,Other,300
1,10,10,Outdoors,750
1,7,10,Outdoors,500
1,22,9,Residential,200
1,9,10,Residential,620
1,8,10,Residential,250
1,15,10,Other,150
1,18,10,Residential,250
1,14,10,Other,759
1,23,10,Residential,1000
1,16,10,Residential,1400
1,18,10,Outdoors,300
1,12,10,Other,300
1,9,10,Residential,250
1,13,10,Residential,700
1,18,10,Residential,750
1,14,10,Other,1000
1,23,10,Residential,1000
1,13,10,Outdoors,600
1,4,10,Other,499
1,15,9,Residential,200
1,20,10,Outdoors,900
1,17,10,Outdoors,100
1,16,10,Residential,2000
1,16,10,Residential,2000
1,8,10,Residential,200
1,9,10,Residential,1500
1,15,10,Residential,0
1,13,10,Outdoors,0
1,14,10,Residential,800
1,18,10,Residential,450
1,9,10,Outdoors,450
1,23,10,Outdoors,849
1,18,10,Outdoors,550
1,14,10,Other,400
1,17,9,Residential,1300
1,9,10,Other,800
1,13,10,Residential,200
1,9,10,Outdoors,1000
1,16,10,Residential,800
1,12,10,Residential,600
1,13,10,Residential,750
1,13,10,Residential,750
1,9,10,Residential,0
1,2,10,Other,1000
1,5,10,Residential,1049
1,19,10,Residential,867.72998046875
1,23,10,Other,700
1,21,10,Residential,500
1,2,10,Other,800
1,23,10,Other,750
1,23,10,Residential,0
1,1,10,Residential,1849
1,18,10,Outdoors,850
1,10,10,Residential,700
1,9,10,Residential,800
1,18,10,Residential,800
1,9,9,Residential,800
1,22,10,Residential,155
1,9,10,Residential,800
1,21,10,Outdoors,200
1,23,10,Residential,500
1,0,10,Residential,500
1,23,10,Residential,700
1,20,10,Residential,600
1,12,10,Residential,1000
1,23,10,Residential,800
1,18,10,Residential,100
1,6,10,Residential,600
1,2,10,Residential,500
1,17,10,Residential,800
1,17,10,Residential,700
1,3,10,Residential,2203.98999023438
1,18,10,Residential,700
1,9,10,Outdoors,1200
1,17,9,Residential,700
1,18,10,Residential,800
1,0,7,Residential,379.049987792969
1,10,10,Residential,500
1,15,10,Other,2000
1,3,10,Residential,1000
1,2,10,Residential,500
1,12,10,Residential,750
1,20,10,Outdoors,500
1,11,10,Outdoors,350
1,4,10,Outdoors,700
1,20,10,Outdoors,1000
1,11,10,Residential,1000
1,19,10,Residential,0
1,23,10,Residential,1000
1,12,10,Residential,750
1,11,10,Residential,1644
1,18,10,Residential,500
1,23,10,Outdoors,400
1,17,10,Outdoors,800
1,21,10,Residential,500
1,23,10,Outdoors,800
1,12,10,Residential,1650
1,23,10,Outdoors,800
1,13,10,Residential,1000
1,5,10,Residential,0
1,11,10,Residential,600
1,5,10,Residential,0
1,0,9,Residential,1800
1,11,10,Residential,600
1,11,10,Residential,600
1,2,10,Residential,1000
1,14,10,Residential,1400
1,6,10,Residential,700
1,9,10,Other,1000
1,0,10,Outdoors,200
1,6,10,Residential,600
1,1,10,Residential,700
1,3,10,Residential,500
1,11,10,Outdoors,100
1,6,10,Residential,700
1,21,10,Residential,0
1,0,10,Other,500
1,12,10,Outdoors,800
1,12,10,Outdoors,1250
1,8,10,Residential,1200
1,15,10,Residential,300
1,13,10,Other,0
1,9,10,Outdoors,1500
1,6,10,Residential,800
1,7,11,Residential,1300
1,18,10,Residential,150
1,5,11,Outdoors,1200
1,11,11,Outdoors,900
1,15,10,Other,600
1,0,10,Residential,900
1,12,11,Residential,0
1,20,10,Residential,2230
1,10,11,Residential,1000
1,18,11,Other,700
1,17,11,Outdoors,1035
1,16,11,Outdoors,150
1,15,10,Other,680
1,17,10,Residential,670
1,17,7,Residential,1300
1,10,11,Residential,700
1,17,7,Residential,1300
1,18,11,Other,700
1,12,10,Residential,1000
1,19,10,Residential,500
1,7,11,Residential,2299.98999023438
1,7,11,Residential,139.990005493164
1,19,10,Residential,1000
1,19,10,Residential,500
1,19,10,Residential,500
1,19,10,Residential,500
1,19,10,Residential,1000
1,1,10,Residential,800
1,1,10,Residential,800
1,17,11,Outdoors,938.239990234375
1,21,10,Residential,1520
1,9,11,Residential,300
1,18,10,Other,700
1,13,11,Residential,1000
1,0,9,Residential,700
1,14,10,Other,1000
1,19,10,Residential,565
0,22,11,Outdoors,1000
1,22,10,Residential,675
1,17,11,Outdoors,550
1,12,11,Residential,350
1,19,11,Outdoors,250
1,18,11,Outdoors,150
1,20,11,Residential,500
1,17,11,Residential,450
1,18,10,Outdoors,800
1,17,11,Outdoors,240
1,10,11,Other,1100
1,0,11,Residential,1500
1,10,11,Outdoors,500
1,5,11,Outdoors,600
1,0,11,Residential,1500
1,16,11,Outdoors,500
1,8,10,Residential,500
1,19,11,Outdoors,350
1,20,11,Residential,700
1,0,11,Residential,375
1,23,11,Residential,800
1,14,10,Outdoors,1200
1,0,11,Residential,100
1,23,11,Residential,2000
1,21,8,Other,1500
1,19,10,Residential,1700
1,10,11,Outdoors,2199
1,0,11,Residential,600
1,7,11,Residential,2000
1,0,10,Residential,1000
1,14,10,Residential,0
1,19,11,Residential,500
1,7,10,Residential,1000
1,12,10,Other,1000
1,12,11,Outdoors,138
1,12,11,Outdoors,1600
1,6,11,Outdoors,1000
1,22,11,Residential,580
1,13,11,Other,979
1,6,11,Outdoors,1000
1,4,11,Other,1000
1,22,11,Residential,350
1,2,11,Other,1500
1,10,11,Residential,1500
1,19,11,Residential,1000
1,20,11,Residential,500
1,18,11,Residential,1163.82995605469
1,8,11,Residential,800
1,15,11,Residential,500
1,0,11,Residential,900
1,17,10,Outdoors,180
0,9,10,Residential,2000
1,7,11,Residential,700
1,23,11,Residential,700
1,19,11,Residential,600
1,9,11,Residential,550
1,10,11,Outdoors,2000
1,17,11,Residential,1218.98999023438
1,22,11,Residential,350
1,17,11,Residential,900
1,11,11,Other,1500
1,8,11,Residential,1500
1,10,11,Other,1000
1,10,11,Residential,620
1,0,11,Residential,1050
1,5,11,Residential,500
1,8,11,Other,800
1,22,11,Residential,650
1,22,11,Residential,1199
1,11,11,Outdoors,1150
1,13,11,Residential,0
1,21,11,Residential,500
1,17,11,Residential,1810
1,22,11,Outdoors,1000
1,14,11,Residential,150
1,8,11,Outdoors,800
1,9,11,Residential,1700
1,19,11,Residential,1500
0,10,11,Residential,1000
1,9,10,Outdoors,275
1,12,11,Outdoors,400
1,20,10,Residential,610
1,17,11,Residential,0
1,12,11,Residential,80
1,14,11,Other,350
1,0,10,Residential,800
1,19,11,Residential,600
1,11,11,Residential,1700
1,11,11,Residential,1700
1,19,11,Outdoors,1400
1,19,11,Outdoors,1400
1,8,11,Outdoors,500
1,19,11,Residential,500
1,17,10,Residential,370
1,17,11,Residential,800
1,0,11,Residential,1100
1,2,11,Residential,1400
1,8,11,Outdoors,587
1,19,11,Residential,1100
1,16,12,Other,2250
1,19,11,Residential,904
1,9,11,Residential,300
1,18,12,Other,300
1,13,12,Outdoors,1200
1,18,11,Residential,600
